lila_dataset_name,lila_category_name,wi_guid,wi_taxon_name,wi_common,count
WCS Camera Traps,iduna aedon,5167d778-9f06-4641-9ed1-87fe48b528ba,arundinax aedon,Thick-billed Warbler,1
WCS Camera Traps,ficedula tricolor,f08c53c7-05ae-46b7-9017-f336a3e2f772,ficedula tricolor,Slaty-blue Flycatcher,1
WCS Camera Traps,butastur indicus,5e6bf252-24f8-4d76-81ab-90ba6b2e87af,butastur indicus,Grey-faced Buzzard,2
WCS Camera Traps,aquila heliaca,96cdabb7-c946-4434-a51a-97abb75274b1,aquila heliaca,Eastern Imperial Eagle,2
WCS Camera Traps,ratufa bicolor,185c2482-9e60-47a2-ac40-81b5d78ffbbe,ratufa bicolor,Black Giant Squirrel,4
WCS Camera Traps,cyornis banyumas,1f8eceaf-09f2-4ec4-8731-d09e2af0c5e6,cyornis banyumas,Hill Blue-Flycatcher,3
WCS Camera Traps,pomatorhinus mcclellandi,c9abc9a5-b0fb-48e8-bc5a-c4d5aeb8e87a,erythrogenys mcclellandi,Spot-breasted Scimitar-babbler,1
WCS Camera Traps,pernis ptilorhynchus,b0ca9c24-13da-4db0-936c-bfe547c5fbbe,pernis ptilorhynchus,Oriental Honey-buzzard,2
WCS Camera Traps,unidentified,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,39
WCS Camera Traps,varanus sp,7701dc40-d39a-4e62-9531-477bf41c56d1,varanus,Monitor species,3
WCS Camera Traps,copsychus malabaricus,15ecc823-cbf1-4ada-bc5d-fc5a69cf1574,copsychus malabaricus,nan,3
WCS Camera Traps,copsychus saularis,42e0edc2-eeff-4ed9-8841-adc10ab70df7,copsychus saularis,Oriental Magpie-Robin,1
WCS Camera Traps,geokichla citrina,b1e4f65f-55d7-4074-af7d-561adb1e5524,geokichla citrina,Orange-headed Thrush,3
WCS Camera Traps,unknown cat,df8514b0-10a5-411f-8ed6-0f415e8153a3,felidae,Cat Family,1
WCS Camera Traps,mustela kathiah,18df0149-eb16-4e46-a8ef-53f82bd14786,mustela kathiah,Yellow-bellied Weasel,1
WCS Camera Traps,enicurus schistaceus,b2c2d446-4284-46ec-99fb-794fc275ea73,enicurus schistaceus,Slaty-backed Forktail,3
WCS Camera Traps,turdus sp,10305f48-5dce-47ec-a3fe-17d9b96fddfa,turdus,Turdus Species,1499
WCS Camera Traps,lagidium viscacia,2240d1d9-02c1-4ad4-8fa4-0d3196c1b636,lagidium viscacia,Southern Mountain Viscacha,336
WCS Camera Traps,grallaria andicolus,c2ed209e-e7c1-4d1e-ad69-af1598d69ddb,grallaria andicolus,Stripe-headed Antpitta,116
WCS Camera Traps,mustela frenata,df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,mustela frenata,Long-tailed Weasel,61
WCS Camera Traps,hippocamelus antisensis,ed637177-dd6f-4e95-bf6e-70fb683316f3,hippocamelus antisensis,Taruca,115
WCS Camera Traps,lycalopex culpaeus,3b8b3ede-0f6d-41ba-877e-2d9304b80469,lycalopex culpaeus,Culpeo,1391
WCS Camera Traps,conepatus chinga,364adb3c-2e0b-45fd-9074-8c8725c08f39,conepatus chinga,Molina's Hog-nosed Skunk,413
WCS Camera Traps,equus caballus,5109acb4-e503-4147-a175-a3c6aa71f1e3,equus caballus,Domestic Horse,252
WCS Camera Traps,vicugna pacos,18673bb0-4661-4031-aa96-d3f847d4a6a1,lama,Lama Species,1232
WCS Camera Traps,cinclodes fuscus,d7bd0dc5-de6d-4a71-b5fb-91fd06f88562,cinclodes fuscus,Bar-winged Cinclodes,53
WCS Camera Traps,zonatrichia capensis,27f96ebc-1fff-40e3-8bc8-af1715325695,zonotrichia capensis,Rufous-collared Sparrow,3
WCS Camera Traps,cinclodes atacamensis,ecf97c5f-b622-45bd-9d98-c6dcc7c789a0,cinclodes atacamensis,White-winged Cinclodes,21
WCS Camera Traps,cinclodes sp,ef0179df-8d65-47ae-975d-11085f2433f9,cinclodes,Cinclodes Species,21
WCS Camera Traps,odontophorus balliviani,db2b51d0-3dc4-49ee-af5d-cff0d2632163,odontophorus balliviani,Stripe-faced Wood-quail,30
WCS Camera Traps,muntiacus sp,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,muntiacus,Muntjac Species,6
WCS Camera Traps,carpococcyx renauldi,d90d4824-e961-4b30-af32-924e5f613089,carpococcyx renauldi,Coral-billed Ground-cuckoo,1
WCS Camera Traps,tupaia belangeri,9847f2cd-5cbd-463d-af48-d0bc6bba8272,tupaia belangeri,Northern Treeshrew,1
WCS Camera Traps,rhizomys sp,bcba6f7f-0907-4f96-9af7-14108da6be0f,rhizomys,Rhizomys Species,1
WCS Camera Traps,melogale everetti,443797ef-8a48-4d05-b2a2-0e00492e4209,melogale everetti,Bornean Ferret Badger,22
WCS Camera Traps,zoothera sp,39fdb7db-8940-485a-8f8b-e6f35794406f,zoothera,Zoothera Species,2
WCS Camera Traps,muntiacus vuquangensis,f4d0d1cd-61f8-4f08-ab8e-e2edc1672231,muntiacus vuquangensis,Large-antlered Muntjac,10
WCS Camera Traps,motorcycle,57ba5c74-ac84-4c1b-adc4-e7802ec8dc5c,motorcycle,Motorcycle,3423
WCS Camera Traps,peromyscus sp,25540311-3902-4d4d-b40c-c6dbb5bb2665,peromyscus,Peromyscus Species,304
WCS Camera Traps,buteogallus urobitinga,ed449f52-bc93-4502-a035-ed3c19927cf0,buteogallus urubitinga,Great Black Hawk,1
WCS Camera Traps,unknown raptor,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,279
WCS Camera Traps,puma yagoroundi,5bf1ea7e-141a-4cc2-92ac-5e20bf64b408,herpailurus yagouaroundi,Jaguarundi,110
WCS Camera Traps,tigrisoma mexicanum,518b5d97-995e-4b96-a53d-7b5f91c337e7,tigrisoma mexicanum,Bare-throated Tiger-heron,20
WCS Camera Traps,canis latrans,aaf3b049-36e6-46dd-9a07-8a580e9618b7,canis latrans,Coyote,40
WCS Camera Traps,claravis pretiosa,c92cbb16-ea5d-42d7-85e6-ee9104c77736,claravis pretiosa,Blue Ground-dove,160
WCS Camera Traps,sciurus sp,88a54afe-71de-4833-b420-86630f9dfd86,sciurus,Sciurus Species,411
WCS Camera Traps,ave desconocida,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,250
WCS Camera Traps,aramides cajanea,033f2ecb-bf36-4ce1-bf3f-7efcd71fe374,aramides cajaneus,Grey-necked Wood-rail,275
WCS Camera Traps,unknown dove,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,columbidae,Columbidae Family,10
WCS Camera Traps,aramus guarauna,ab76dc57-00aa-4dca-a5d6-0706f1585360,aramus guarauna,Limpkin,40
WCS Camera Traps,mazama  temama,ef45bca6-48fa-4b61-b1ac-497ca3286dd2,mazama temama,Central American Red Brocket,10
WCS Camera Traps,fossa fossana,0c41346b-a9ca-495b-a60b-3254b4e2401f,fossa fossana,Spotted Fanaloka,1101
WCS Camera Traps,nesomys sp,f9f5a589-8810-4596-9d64-6459840876cf,nesomys,Nesomys Species,1499
WCS Camera Traps,setifer sp,dd1bc257-3e79-4309-839b-195d20a24abf,setifer setosus,Greater Hedgehog Tenrec,247
WCS Camera Traps,galidictis fasciata,52594f48-f3e7-4299-8b79-adeed13d9819,galidictis fasciata,Broad-striped Vontsira,127
WCS Camera Traps,eupleres goudotii,2d25fb03-1d8e-4098-87c1-711fd1d0febd,eupleres goudotii,Eastern Falanouc,246
WCS Camera Traps,canirallus kioloides,2fe19a5e-7a2e-4ad2-946d-4fa21f2a5e1a,mentocrex kioloides,Madagascar Wood-rail,600
WCS Camera Traps,rattus rattus,a20363a5-1283-4e73-b09c-aeb71e53ddef,rattus rattus,House Rat,132
WCS Camera Traps,tenrec ecaudatus,acb373eb-b197-4a6f-8a34-6fda0f2de869,tenrec ecaudatus,Tailess Tenrec,97
WCS Camera Traps,copsychus albospecularis,1a5a33d0-f7b8-40b5-a19e-c2c905a11728,copsychus albospecularis,Merle dyal malgache,711
WCS Camera Traps,galidia elegans,6360b80d-a613-4faf-a86d-57b72c966027,galidia elegans,Ring-tailed Vontsira,354
WCS Camera Traps,mystacornis crossleyi,08661251-5c54-413c-aeab-6ba7bedacb0c,mystacornis crossleyi,Crossley's Vanga,4
WCS Camera Traps,lophotibis cristataa,b84b365a-b420-4164-85a1-124afc96f1d7,lophotibis cristata,Madagascar Crested Ibis,1176
WCS Camera Traps,cryptoprocta ferox,49c5727a-c2ab-4942-925a-a6d4c28a1ce4,cryptoprocta ferox,Fossa,729
WCS Camera Traps,coua serriana,a3ad42ae-1a00-4bdd-b917-bcbb7e1fe8ff,coua serriana,Red-breasted Coua,4501
WCS Camera Traps,propithecus candidus,d2e43160-c53f-497a-adb0-0cfb138ad4f8,propithecus candidus,Silky Sifaka,6
WCS Camera Traps,eliurus sp,40ba4d9b-fc9e-447e-81ee-2c487f6255c9,eliurus,Eliurus Species,287
WCS Camera Traps,reptile,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,14
WCS Camera Traps,coua ruficeps,4a5c9b3e-2ffb-4d00-ba8b-cd8b5e802810,coua ruficeps,Coua à tête rousse,78
WCS Camera Traps,streptopelia picturata,ebb671b6-3932-4e00-88cb-c03593e702d1,nesoenas picturatus,Madagascar Turtle-dove,327
WCS Camera Traps,brachypteracias squamiger,4d375541-fc52-47c1-9f2f-76b9ad2dc83f,geobiastes squamiger,Scaly Ground-roller,1414
WCS Camera Traps,coua sp,b5732c16-d8f8-46b8-ad40-ac80425ebe46,coua,Coua Species,25
WCS Camera Traps,salanoia concolor,0ca7a62e-45de-4066-b2aa-b8d48333714d,salanoia concolor,Brown-tailed Vontsira,82
WCS Camera Traps,asio madagascariensis,c0713d33-8210-4579-b354-6768940edfec,asio madagascariensis,Madagascar Long-eared Owl,3
WCS Camera Traps,suncus murinus,b65f3c06-c996-4abb-ab9e-b50c92733ccf,suncus murinus,House Shrew,50
WCS Camera Traps,atelornis pittoides,a9256da4-aac2-4700-8ded-a8de53bd8353,atelornis pittoides,Pitta-like Ground-roller,8
WCS Camera Traps,tenrec,4a2c7e57-4790-410c-a589-a2ad46f42897,tenrec,Tenrec Species,9
WCS Camera Traps,lemur,497705f4-99c8-4560-a86d-e2e15905c19b,lemur,Lemur Species,44
WCS Camera Traps,unknown mouse or rat,e7503287-468c-45af-a1bd-a17821bb62f2,muridae,Woodrat or Rat or Mouse Species,813
WCS Camera Traps,hemicentetes semispinosus,803766c2-2b34-41dd-b951-e0e2c22a5185,hemicentetes semispinosus,Lowland Streaked Tenrec,23
WCS Camera Traps,eutriorchis astur,b4ca9d53-0ebb-4f77-bdfb-1ac45e09b342,eutriorchis astur,Madagascar Serpent-eagle,6
WCS Camera Traps,haliaeetus vociferoides,e788e32c-b933-487f-a842-0c918818347c,haliaeetus vociferoides,Madagascar Fish-eagle,2
WCS Camera Traps,oxylabes madagascariensis,a9f57183-5442-4f93-acef-8b47e262a131,oxylabes madagascariensis,White-throated Oxylabes,14
WCS Camera Traps,daubentonia madagascariensis,4d5c134b-1678-468a-96bd-f0d598d80914,daubentonia madagascariensis,Aye-aye,5
WCS Camera Traps,coturnix delegorguei,969df30d-cd74-40b6-86f7-c195687853b0,coturnix delegorguei,Harlequin Quail,3
WCS Camera Traps,eliurus petteri,63cab083-9be6-49ec-a95b-1cad3bc3d7a7,eliurus petteri,Petter's Tuft-tailed Rat,98
WCS Camera Traps,skink,64d1e255-7d08-4297-b56f-f049bddb3dde,plestiodon,Plestiodon Species,22
WCS Camera Traps,flying insect,9fb844bd-26d1-49f1-a829-0025a48d3bdb,insecta,Insect,4
WCS Camera Traps,unknown shrew,26a96746-25c9-406e-b3a1-1658f81ae0af,soricidae,Soricidae Family,28
WCS Camera Traps,lophotibis cristata,b84b365a-b420-4164-85a1-124afc96f1d7,lophotibis cristata,Madagascar Crested Ibis,234
WCS Camera Traps,felis sp,df8514b0-10a5-411f-8ed6-0f415e8153a3,felidae,Cat Family,462
WCS Camera Traps,phyllastrephus apperti,08036c59-ad99-4cf6-8298-0323966ddd40,xanthomixis apperti,Appert's Tetraka,3
WCS Camera Traps,terpsiphone mutata,3d736243-38c7-4daa-9f31-0bfad84e786e,terpsiphone mutata,Madagascar Paradise-flycatcher,3
WCS Camera Traps,microgale sp,0f5685bc-8766-4161-89a9-6bba406a5949,microgale,Microgale Species,7
WCS Camera Traps,coua,b5732c16-d8f8-46b8-ad40-ac80425ebe46,coua,Coua Species,7
WCS Camera Traps,hypogeomys antimena,082a2512-e6ec-47bf-9012-a21acd9cb324,hypogeomys antimena,Malagasy Giant Jumping Rat,554
WCS Camera Traps,geobiastes squamiger,4d375541-fc52-47c1-9f2f-76b9ad2dc83f,geobiastes squamiger,Scaly Ground-roller,322
WCS Camera Traps,eliurus penicillatus,07e4e7ef-2db4-4915-ab04-71066ef31715,eliurus penicillatus,White-tipped Tuft-tailed Rat,161
WCS Camera Traps,nesoenas picturata,f5b48b36-003e-43cd-8cc5-2eb2475816e8,nesoenas picturata,Malagasy turtle dove,465
WCS Camera Traps,snake,710c4066-bd5d-4313-bcf4-0217c4c84da7,squamata,Serpentes Suborder,4
WCS Camera Traps,coua caerulea,bbe7582b-2fc4-486e-a84b-81e7c7c3ea27,coua caerulea,Blue Coua,45
WCS Camera Traps,nesomys audeberti,8dd45b47-b6a2-4c22-ba3a-4a21a20f7b99,nesomys audeberti,Audebert's Forest Rat,3
WCS Camera Traps,eliurus webbi,cc1f796b-a762-4041-8cb5-537545409416,eliurus webbi,Webb's Tuft-tailed Rat,1
WCS Camera Traps,cospsychus albospecularis,1a5a33d0-f7b8-40b5-a19e-c2c905a11728,copsychus albospecularis,Merle dyal malgache,29
WCS Camera Traps,saxicola tectes,9f4668e1-ff34-4a8e-b693-49507215590d,saxicola tectes,Reunion Stonechat,9
WCS Camera Traps,accipiter madagascariensis,61a6f1ac-b90c-44ef-9fa9-80a83d263e79,accipiter madagascariensis,Madagascar Sparrowhawk,9
WCS Camera Traps,cisticola cherina,ec5ff376-da89-4daf-8f59-e3b7c8b85b82,cisticola cherina,Madagascar Cisticola,122
WCS Camera Traps,eliurus spp,40ba4d9b-fc9e-447e-81ee-2c487f6255c9,eliurus,Eliurus Species,163
WCS Camera Traps,eulemur albifrons,3f7af35a-6487-4299-8d5b-3f11ecbc2cf6,eulemur albifrons,White-fronted Lemur,3
WCS Camera Traps,euryceros prevostii,9695801b-c1fd-430f-99df-5102c726341e,euryceros prevostii,Helmet Vanga,15
WCS Camera Traps,small mammal,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,Mammal,241
WCS Camera Traps,millipede,065884eb-4e64-4233-84dc-de25bd06ffd2,diplopoda,millipedes,6
WCS Camera Traps,motacilla flaviventris,fcdc13e8-0e96-43b2-8a51-c2a1ddf9793f,motacilla flaviventris,Madagascar Wagtail,3
WCS Camera Traps,tufted tailed rat,40ba4d9b-fc9e-447e-81ee-2c487f6255c9,eliurus,Eliurus Species,3
WCS Camera Traps,microcebus murinus,544707e9-b90a-42d4-b524-427b9332765b,microcebus murinus,Grey Mouse Lemur,5
WCS Camera Traps,crypturellus boucardi,87adc296-f439-4545-9233-5e360e823723,crypturellus boucardi,Slaty-breasted Tinamou,13
WCS Camera Traps,arremonops chloronotus,69f32f9a-7588-4417-8a35-e24c5a67e48a,arremonops chloronotus,Green-backed Sparrow,1
WCS Camera Traps,crypturellus cinnamomeus,77c2a8ff-2583-4ff6-942d-4753ba6af83b,crypturellus cinnamomeus,nan,1
WCS Camera Traps,philander oppossum,bf9fb6c1-8c5e-4800-b0ed-bd82b16caf57,philander opossum,Gray Four-eyed Opossum,1
WCS Camera Traps,spilogale putorius,41930eb4-2283-445a-8758-1f0b2ff43cf9,spilogale putorius,Eastern Spotted Skunk,2
WCS Camera Traps,meleagris ocellote,466b25f0-a916-432c-823e-394a69391328,meleagris ocellata,Ocellated Turkey,1
WCS Camera Traps,nightjar,386ea4d0-4a6d-4d2f-bf58-19897a7e3ce3,caprimulgus europaeus,European Nightjar,1
WCS Camera Traps,nyctanassa violacea,ad05b76c-8b77-4892-89eb-38d6c46d02d1,nyctanassa violacea,Yellow-crowned Night-heron,1
WCS Camera Traps,catharus sp,7d8c9183-cabc-459b-8a6c-efec2ad7ca32,catharus,Catharus Species,5
WCS Camera Traps,crypturelus sp,9dc6ae04-c92b-492f-a74c-429b9af45624,crypturellus,Crypturellus Species,2
WCS Camera Traps,catharus mustelinus,e712df27-0b8f-4737-bcc0-4754c7f5bd36,hylocichla mustelina,Wood Thrush,9
WCS Camera Traps,dasyprocta leporina,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,dasyprocta leporina,Red-rumped Agouti,5245
WCS Camera Traps,crax alector,17e2f274-23bb-4a14-a086-eae512e3038a,crax alector,Black Curassow,1427
WCS Camera Traps,didelphis imperfecta,856b8eea-8e28-4f2f-9e1d-edf51b674f76,didelphis imperfecta,Guianan White-eared Opossum,102
WCS Camera Traps,unknown opossum,9696efc2-7fb4-48d7-838f-2b7b581dc4bb,didelphimorphia,Didelphimorphia Order,309
WCS Camera Traps,mesembrinis cayannensis,fc360b21-8b17-41a6-bade-c89f86c0b6ea,mesembrinibis cayennensis,Green Ibis,71
WCS Camera Traps,myoprocta pratii,1bec25e0-a5d2-4a2e-8a59-569b8e0f798f,myoprocta pratti,Green Acouchi,535
WCS Camera Traps,metachirus nudicudatus,48c8afe4-781d-4e57-92ad-7818a0b89089,metachirus nudicaudatus,Brown Four-eyed Opossum,21
WCS Camera Traps,unknown armadillo,616ff6a1-424b-4117-a759-ed864a209f90,cingulata,Cingulata Order,923
WCS Camera Traps,mazama gouazaoubira,0d27127e-e39f-41f4-9685-11d68f4777ae,mazama gouazoubira,Gray Brocket,302
WCS Camera Traps,unknown cervid,627c919c-29bc-439b-acde-62b3cd31f8a8,cervidae,Cervidae Family,6
WCS Camera Traps,catharus ustulatus,6acc4360-3b6c-4b7e-9d77-3c266e17255b,catharus ustulatus,Russet-backed Thrush,10
WCS Camera Traps,leopardus weidii,442208b3-d712-412e-bfd3-430688698aa0,leopardus wiedii,Margay,10
WCS Camera Traps,tayassu tajacu,5acf63fb-339d-42b1-af7e-95f6151ae5fb,pecari tajacu,Collared Peccary,431
WCS Camera Traps,mitu tomentosa,f88f0550-2fd9-4d7b-ba0d-713a14cf2588,mitu tomentosum,Crestless Curassow,186
WCS Camera Traps,cabassous unicintus,1ccdb5c3-88b4-498a-b8c8-0ff9fc5484c6,cabassous unicinctus,Southern Naked-Tailed Armadillo,5
WCS Camera Traps,puma yaguaroundi,5bf1ea7e-141a-4cc2-92ac-5e20bf64b408,herpailurus yagouaroundi,Jaguarundi,17
WCS Camera Traps,crypturellus variegatus,b4368510-0a40-40e6-874f-00de6ebaa1af,crypturellus variegatus,Variegated Tinamou,62
WCS Camera Traps,unknown pig_peccary,a0c46acc-fd6a-45b2-9f11-b701129b2633,sus,Sus Species,32
WCS Camera Traps,neomorphus rufipennis,49c22474-13a5-4569-9201-308f418b2070,neomorphus rufipennis,Rufous-winged Ground-cuckoo,5
WCS Camera Traps,pipile pipile,bb760a40-8e3c-427b-8eaa-c4c40280129e,pipile pipile,Trinidad Piping-guan,2
WCS Camera Traps,metachirus nudicaudatus,48c8afe4-781d-4e57-92ad-7818a0b89089,metachirus nudicaudatus,Brown Four-eyed Opossum,2
WCS Camera Traps,funisciurus pyrropus,a17a9c95-9301-4c9c-884a-cbfc11fa743b,funisciurus pyrropus,Fire-footed Rope Squirrel,119
WCS Camera Traps,alethe poliophrys,537c1184-1a63-49c4-8638-705fe5edb044,chamaetylas poliophrys,Red-throated Alethe,6
WCS Camera Traps,ruwenzorornis johnstoni,97588860-0545-4fea-a5ce-3e298d12588c,gallirex,Gallirex Species,6
WCS Camera Traps,thryonomys swinderianus,c9f817d7-62f1-43bd-8188-351abebd3e0c,thryonomys swinderianus,Greater Cane Rat,6
WCS Camera Traps,ploceus alienus,de3d7f83-207f-465f-8017-2486cfddb0f4,ploceus alienus,Strange Weaver,3
WCS Camera Traps,ploceus baglafecht,809d3757-2642-48ae-965f-14ba15bd1f57,ploceus baglafecht,Baglafecht Weaver,3
WCS Camera Traps,poecilogale albinucha,ecb2620e-7de8-4561-a71a-09afa2f03eb9,poecilogale albinucha,African Striped Weasel,2
WCS Camera Traps,anomalurus derbianus,aaa9fbc7-160a-473d-8f9e-2a999ace7733,anomalurus derbianus,Lord Derby's Scaly-tailed Squirrel,6
Wellington Camera Traps,bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,154525
Wellington Camera Traps,cat,9212982e-8a58-4775-a6ac-e9a43110d8f5,felis catus,Domestic Cat,30285
Wellington Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,45721
Wellington Camera Traps,hedgehog,0a11c18f-e253-4651-bb1b-4c642e8a03a7,erinaceus europaeus,Western European Hedgehog,10706
Wellington Camera Traps,goat,189cdd40-b83d-48d1-a4fa-e43a104f2a23,capra aegagrus hircus,Domestic Goat,645
Wellington Camera Traps,possum,9696efc2-7fb4-48d7-838f-2b7b581dc4bb,didelphimorphia,Didelphimorphia Order,4351
Wellington Camera Traps,mouse,c69c386d-fa84-45c0-bd28-f5d1ee19873c,mus,Mus Species,6481
Wellington Camera Traps,dog,3d80f1d6-b1df-4966-9ff4-94053c7a902a,canis familiaris,Domestic Dog,998
Wellington Camera Traps,pig,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,sus scrofa,Wild Boar,193
Wellington Camera Traps,rabbit,6c09fa63-2acc-4915-a60b-bd8cee40aedb,leporidae,Rabbit and Hare Family,5714
Wellington Camera Traps,deer,627c919c-29bc-439b-acde-62b3cd31f8a8,cervidae,Cervidae Family,312
Wellington Camera Traps,rat,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,rattus,Rattus Species,2757
Wellington Camera Traps,ship rat,a20363a5-1283-4e73-b09c-aeb71e53ddef,rattus rattus,House Rat,3183
Wellington Camera Traps,norway rat,ff803ff7-ed2b-4520-9304-99b408657f47,rattus norvegicus,Brown Rat,861
Wellington Camera Traps,mustelid,80d82668-81f1-4ffe-96a5-2325ce78ecf1,mustelidae,Weasel Family,27
Wellington Camera Traps,hare,9a5d6ef5-887d-4060-8ef8-b7e54a7303de,lepus,Lepus Species,207
Island Conservation Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,77670
Island Conservation Camera Traps,cow,aca65aaa-8c6d-4b69-94de-842b08b13bd6,bos taurus,Domestic Cattle,150
Island Conservation Camera Traps,donkey,8a766598-fcfe-4c06-b899-7213f9b20dfa,equus asinus,Domestic Donkey,845
Island Conservation Camera Traps,iguana,3c3f9fa5-d0c7-4bea-b108-40cd1ab66d0c,iguana,Iguana species,6284
Island Conservation Camera Traps,raven,9805e578-061a-49c0-8abc-ea135381c162,corvus corax,Common Raven,967
Island Conservation Camera Traps,cat,9212982e-8a58-4775-a6ac-e9a43110d8f5,felis catus,Domestic Cat,4737
Island Conservation Camera Traps,dog,3d80f1d6-b1df-4966-9ff4-94053c7a902a,canis familiaris,Domestic Dog,160
Island Conservation Camera Traps,rat,00049ff0-2ffa-4d82-8cf3-c861fbbfa9d5,rattus,Rattus Species,16338
Island Conservation Camera Traps,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,6237
Island Conservation Camera Traps,unknown,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,967
Island Conservation Camera Traps,white-winged_dove,91785c44-5b0b-4635-82dd-bd811cfa2c4f,zenaida asiatica,White-winged Dove,232
Island Conservation Camera Traps,bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,147
Island Conservation Camera Traps,passerine,0b62f436-aced-4b92-ad12-4700b7185c79,passeriformes,Passeriformes Order,38
Island Conservation Camera Traps,owl,35141382-0130-4e4d-b4ed-d7196b43eee1,strigiformes,Owl,1
Island Conservation Camera Traps,burrowing_owl,d195f0ca-438e-4826-8fce-5e0de1ee27b6,athene cunicularia,Burrowing Owl,6
Island Conservation Camera Traps,barred_owl,1c693683-9824-4424-840c-e59fb4462187,strix varia,Barred Owl,1
Island Conservation Camera Traps,green_heron,8ed8aff1-cd22-47c4-8f9a-80ed276d88e9,butorides virescens,Green Heron,6
Island Conservation Camera Traps,american_kestrel,1ab198a0-04dc-4407-8370-1a458c0c9f8e,falco sparverius,American Kestrel,9
Island Conservation Camera Traps,mockingbird,9f59541f-c95f-4f3f-a0e8-7323f765952a,mimidae,Mimidae Family,3
Island Conservation Camera Traps,great_blue_heron,96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,ardea herodias,Great Blue Heron,9
Island Conservation Camera Traps,chicken,89851bea-765b-431a-bb03-6f821931ebdc,gallus gallus,Red Junglefowl,266
Island Conservation Camera Traps,petrel,3619739c-4538-4000-841f-5bdc97572461,procellariidae,Procellariidae Family,6999
Island Conservation Camera Traps,rabbit,6c09fa63-2acc-4915-a60b-bd8cee40aedb,leporidae,Rabbit and Hare Family,8556
Island Conservation Camera Traps,petrel_chick,3619739c-4538-4000-841f-5bdc97572461,procellariidae,Procellariidae Family,1099
Island Conservation Camera Traps,eye_shine,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,358
Island Conservation Camera Traps,kestrel,6589eed8-7241-40d2-b542-18a6a4e79409,falco tinnunculus,Common Kestrel,7
Island Conservation Camera Traps,shearwater,15470927-a6a0-4663-9bba-205a6d2d1377,calonectris,Calonectris Species,2220
Island Conservation Camera Traps,coati,1d3bbcaa-f81a-41d9-8904-5cc8a505af32,nasua nasua,South American Coati,201
Island Conservation Camera Traps,storm_petrel,63c8d085-9113-4b8c-afa8-7986f93752ac,hydrobates pelagicus,European Storm-petrel,12
Island Conservation Camera Traps,pigeon,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,columbidae,Columbidae Family,30
Island Conservation Camera Traps,dove,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,columbidae,Columbidae Family,1
Island Conservation Camera Traps,spider,4f3bab8f-e476-4a66-958d-e325cefd2752,araneae,Spider,5
Island Conservation Camera Traps,short-eared_owl,5885ce9f-7b3a-4df5-ad16-c480bae028ce,asio flammeus,Short-eared Owl,278
Island Conservation Camera Traps,insect,9fb844bd-26d1-49f1-a829-0025a48d3bdb,insecta,Insect,40
Island Conservation Camera Traps,zorzal,10305f48-5dce-47ec-a3fe-17d9b96fddfa,turdus,Turdus Species,15
Island Conservation Camera Traps,seal,58bbfcec-c72c-4e59-a980-214cd62f9bd5,phocidae,Phocidae Family,15
Island Conservation Camera Traps,goat,189cdd40-b83d-48d1-a4fa-e43a104f2a23,capra aegagrus hircus,Domestic Goat,3033
Island Conservation Camera Traps,pig,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,sus scrofa,Wild Boar,2588
Island Conservation Camera Traps,yellow-crowned_night_heron,ad05b76c-8b77-4892-89eb-38d6c46d02d1,nyctanassa violacea,Yellow-crowned Night-heron,113
Island Conservation Camera Traps,sea_turtle,4adcb4cf-9ed3-4596-9f56-931ed644007e,testudines,Turtle Order,6
Island Conservation Camera Traps,rooster,89851bea-765b-431a-bb03-6f821931ebdc,gallus gallus,Red Junglefowl,704
Island Conservation Camera Traps,crab,624f2388-d3e3-4ab1-ae98-f968a6c9ac10,malacostraca,malacostracan,20
Island Conservation Camera Traps,megapode,9a941766-3b1a-43ed-8d8c-45a3ddefafed,megapodiidae,Megapodiidae Family,334
Island Conservation Camera Traps,brown_noddy,06c15985-fbe7-4da4-9972-22c03280eaf0,anous stolidus,Brown Noddy,106
Island Conservation Camera Traps,nicobar_pigeon,1430f9e7-8c50-4aa9-85ba-b3658c3ff196,caloenas nicobarica,Nicobar Pigeon,10
